[08-14 01:34:21]create bugbear778  pos = 120900 50000, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 300399 287131, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 301742 287387, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 301408 286302, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 301946 285644, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 300846 286204, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 301060 285484, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 300247 286088, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 299248 286149, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 300102 285566, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 300489 284705, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 299330 284683, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 298950 283544, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 236942 343214, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 243620 336102, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 245618 336181, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 244187 335963, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 244093 337070, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 243165 337495, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 242673 336621, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 243338 335495, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 243273 334860, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 242405 335669, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 242086 334565, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 241852 333963, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 240381 334171, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 241160 333004, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 242486 333342, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 242077 332537, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 234618 334056, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 236156 336442, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 235403 335758, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 236679 335506, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 243363 332261, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 291525 310498, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 292990 308594, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 291917 306420, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 290754 306260, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 289575 306880, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288980 306149, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 288012 306812, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 286333 307436, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 292762 307154, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 291908 307584, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 293373 309799, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 294141 308956, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 295089 307514, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 297559 309587, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 297152 308607, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 295951 310345, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 295040 310730, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 294999 311930, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 293852 312350, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 293537 314911, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 294240 314137, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 293906 316156, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 294369 317532, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 293622 318321, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 296714 319962, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 295523 319109, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 295116 320760, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 294427 321422, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291601 309203, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291562 327802, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 290965 329079, angle = 244, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 292295 328480, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 292160 327220, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 292039 324733, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291768 323624, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 292794 323114, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 291878 322773, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 292253 321090, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 292033 319968, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291015 319741, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 290890 318855, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 289803 318075, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291323 317890, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 290841 316911, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 291153 315733, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 292249 315661, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291675 314907, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 292209 312673, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 291287 313309, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 291339 312238, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289903 312294, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 289712 311053, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 288718 310674, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288098 313859, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 287382 316351, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 286511 314276, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 288133 312844, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 287047 312502, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 284268 312598, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 285362 312603, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 285215 311540, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 284401 310232, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 283644 312374, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 283371 313471, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 282391 312884, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288028 315636, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 288635 317553, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 287567 318205, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 289297 321057, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288002 321013, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 290720 322861, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289786 323828, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289524 322736, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 287535 325738, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288926 325469, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288066 324680, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 290285 326814, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 290372 328073, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 289300 327806, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289092 330620, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 288541 332267, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 293604 323663, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288922 332683, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 287860 332909, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 287066 337385, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 288251 335994, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 286907 335849, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 287733 334566, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288645 333828, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289884 335328, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 290429 333498, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 292165 333679, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 296045 335144, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 295071 334874, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 293576 335687, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 293066 336905, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 292525 336078, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 291368 337340, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 290544 337862, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 287422 340923, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 286345 341361, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 285579 340657, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 286145 339017, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 287423 339361, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288350 338664, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289017 343024, angle = 276, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289777 343284, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 288802 342291, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288850 341354, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289193 339020, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 290719 339999, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 290008 330869, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 292665 342611, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 292481 342074, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 290636 341020, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 290566 342174, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288534 343617, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 286996 341963, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 287147 343367, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 285283 343102, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 284797 342211, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 283682 341264, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 283653 340206, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 282030 340232, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 281615 339002, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 283969 339166, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 283683 337983, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 284997 337978, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 285684 337551, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 285732 336035, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 285524 335010, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 286345 334868, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 286059 333802, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 284926 333574, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 282534 335233, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 282724 334382, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 281561 334161, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 281690 333325, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 280441 332368, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 280428 331300, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 281128 330856, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 279509 331312, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 278447 331476, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 278855 332378, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 276685 334085, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 277311 333421, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 276355 330690, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 276011 331478, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 274898 331564, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 274816 333581, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 273637 334802, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 272773 334168, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 270365 337763, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 271202 339198, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 271859 338094, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 271955 337292, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 272296 336589, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 271180 335437, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 270689 336667, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 270149 335788, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 267612 334743, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 269232 335144, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 270503 334164, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 271006 333406, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 270081 333313, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 269211 333578, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 267894 333243, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 269140 332492, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 289782 340416, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 264197 340970, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 263856 343018, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 263238 342111, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 263162 341132, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 262291 340694, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 261450 340694, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 261067 339728, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 261359 338351, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 262363 334706, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 263114 333935, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 262237 336342, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 261284 335785, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 260380 336559, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 259674 335836, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 258599 335504, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 258224 333015, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 255949 334861, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 256827 334445, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 259017 334205, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 259431 332650, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 260255 332124, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 261046 334321, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 260495 333585, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 262009 333243, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 262007 333240, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 261727 332136, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 261679 331249, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 262456 329298, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 262612 331589, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 263456 331092, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 264468 330463, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 264236 329433, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 264031 328003, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 262899 327965, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 262754 326990, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 261954 327541, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 261079 327105, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 260586 326237, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 261925 325764, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 248275 327951, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 248234 326643, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 251169 326642, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 261661 341748, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 253263 326118, angle = 300, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 251016 325273, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 254930 326026, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 255512 327631, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 263973 321853, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 263693 320948, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 261438 319627, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 262083 318307, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 263131 318866, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 265331 318880, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 264550 318479, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 264105 317570, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 265499 316480, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 259884 322751, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 259249 321436, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 258195 321023, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 256696 324308, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 255397 322760, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 256552 321748, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 256095 320912, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 249513 326453, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 286567 331385, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 285027 331937, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 284821 330786, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 237119 310942, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 236263 311767, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 235972 310444, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 234127 301888, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 234275 301101, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232976 300142, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 234237 305531, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 233199 305706, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 232256 305896, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 231773 304568, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 237009 329551, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 236523 328391, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 230585 334592, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 229587 334531, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 228965 333457, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 238746 325941, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 238048 326856, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 237000 325590, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 238948 324340, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 239281 323087, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 237701 322383, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 242681 315133, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 241541 314884, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 250141 309536, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 249608 310457, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 248562 310961, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 248160 309914, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 265345 295458, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 265295 294613, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 264615 295674, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 263983 294690, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 261107 295438, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 261116 294488, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 260271 295497, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 259956 294216, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 295384 297470, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 294090 297955, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 294517 296460, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 281351 307007, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 282423 305608, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 282532 304572, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 282041 303107, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 282516 302370, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 283749 303439, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 284388 302768, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 285049 302118, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 287292 299807, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 287680 300540, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 288330 299726, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 286375 293310, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 286106 292320, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 287448 291357, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 287820 290592, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 287242 289146, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 286493 289867, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 285939 290608, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291903 289274, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 292961 288473, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291689 288082, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 292692 287172, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 303977 274901, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 303729 275950, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 302971 275258, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 294549 283577, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 293503 284206, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 293707 282680, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232367 306651, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232168 305493, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 230685 304346, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 233111 299198, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232471 299984, angle = 145, rTime = 60
