[08-14 01:34:17]create bugbear686  pos = 28192 29486, angle = 145, rTime = 3600
[08-14 01:34:21]create bugbear725  pos = 3052 26146, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 3266 28123, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 2154 28587, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 2974 29938, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 2638 30066, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 2274 20488, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 2071 18971, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 2413 18724, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 2355 17102, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 23170 21080, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 2315 15631, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 2306 14223, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 2524 12576, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 2252 12425, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 30082 24565, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 2403 10261, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 2426 8054, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 21181 21435, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 2497 6132, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 2479 6504, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 32383 22518, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 26628 20361, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 26279 20835, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 27086 20820, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 20991 27720, angle = 265, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 21345 27281, angle = 250, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 21358 27697, angle = 265, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 21321 28157, angle = 280, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 26502 34397, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 26848 34434, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 26622 34746, angle = 160, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 33836 27528, angle = 115, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 33451 27508, angle = 115, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 33171 27766, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 33086 27270, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 29141 22308, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 24385 22509, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 23506 24490, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4578 5961, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4866 7023, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4263 8162, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4410 8464, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4808 9958, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 5558 10696, angle = 205, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 4503 11733, angle = 205, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 7491 10211, angle = 205, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 7708 10629, angle = 205, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 8285 8018, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9416 10766, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 6656 4254, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7615 4199, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9139 4161, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 32243 36284, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 10730 4336, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10882 4764, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10825 6372, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11015 6605, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 10620 7915, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 10830 9366, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10665 9698, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11203 9852, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 9796 9635, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 8318 7442, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 32022 36497, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7770 8107, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 7490 6591, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 6838 7071, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 11150 11460, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 13041 11771, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 11527 13267, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11493 15324, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11762 15089, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11695 16920, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12853 16710, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 13469 4250, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 14311 15947, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 15084 15983, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 16681 16464, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 17131 16314, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 17563 15090, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 17376 14299, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 17273 12380, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12537 12076, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 16109 12024, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 14605 11911, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4626 12231, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4553 13898, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4354 14175, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4612 15251, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4482 16395, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4409 18031, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 5049 19221, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4768 19676, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 23041 36257, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7133 17834, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7484 18058, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 8843 18353, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 9356 17229, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 9304 13488, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9141 16563, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9686 15187, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9339 14934, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 12011 21136, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7964 13118, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 6780 13503, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 6834 14003, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7013 15551, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 6595 16711, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10277 19497, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 11220 19446, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12113 19818, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11909 22356, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11608 21981, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11760 24044, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 14650 16677, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear716  pos = 14704 16099, angle = 175, rTime = 10800
[08-14 01:34:21]create bugbear725  pos = 14704 15499, angle = 175, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 14704 15299, angle = 175, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 13623 16458, angle = 220, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 15763 16590, angle = 130, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12110 29297, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11750 29594, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12024 31438, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 11619 31737, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 12083 33073, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4853 49119, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4742 47560, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4888 47784, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4737 45621, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 5083 44293, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4678 42902, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4744 41395, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4571 41157, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 5528 34759, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4705 39646, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4741 37985, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 4570 36199, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 4778 36282, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear716  pos = 14706 38255, angle = 355, rTime = 10800
[08-14 01:34:21]create bugbear726  pos = 14706 39355, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 14706 39155, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 11866 39570, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11481 37934, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 6882 35316, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 6875 35791, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9016 35168, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10497 35150, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10618 35442, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11764 34907, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12084 34453, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 14283 38657, angle = 340, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 13548 35209, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 14818 34648, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 15153 35387, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 14688 34045, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 9223 36141, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 17398 39013, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9123 37446, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9278 38454, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 9287 40163, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 14688 28408, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 9285 40821, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 8387 41467, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 7292 41221, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 7013 41643, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 6797 40111, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 6739 39517, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7106 38120, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12337 38121, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 6093 44338, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 8101 44192, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 9869 44449, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10268 44035, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10153 44659, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11426 43665, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11147 45740, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 14441 28915, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10812 46881, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 8362 46707, angle = 55, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 7769 46614, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 8072 47017, angle = 115, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7139 46692, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7716 47812, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 6106 50586, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 7044 50236, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 8340 50806, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 8089 50402, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10253 50605, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 10087 50009, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 15055 38624, angle = 25, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 11094 48912, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 10884 48915, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 15101 29621, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11950 50552, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12249 50725, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 14173 50641, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 15466 50630, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 17559 50638, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 23505 39662, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 12057 42250, angle = 175, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11804 41847, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 13457 42449, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 13725 42096, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 16015 28363, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 15319 42489, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 16871 42397, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 17506 41133, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 16900 28596, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 13766 37908, angle = 265, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 15865 37944, angle = 85, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 17007 35078, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 17503 35301, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 13666 26075, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 11586 40484, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 14684 25065, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 15200 26010, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 16411 26111, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 14557 20703, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 13936 19511, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 16221 19595, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 16006 12501, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 12374 4441, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 15220 4252, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 15524 4454, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 17242 4258, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18515 4218, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19155 5343, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19137 6760, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 17996 7443, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 14219 7782, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 13837 7378, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 14253 9015, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 15913 9077, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 15718 8987, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 17177 8955, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18216 7656, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18971 8778, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18669 9036, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20504 8984, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20728 9353, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20015 10576, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19592 10874, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20120 12502, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19721 13673, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20004 15057, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19484 16597, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 17806 19522, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19038 22691, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18912 24111, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18945 25833, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 25149 36285, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18977 27803, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 26779 36274, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18895 29386, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 18928 31044, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 18877 32653, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18916 40177, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 19540 37939, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19565 38693, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20446 39312, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 19855 40287, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 20737 40986, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 19966 42432, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 21103 43626, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 20782 43436, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19342 43649, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20581 45001, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20275 46512, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18863 47089, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 18488 45205, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 16624 44801, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 14829 44962, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 13679 45201, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 13504 48059, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 13226 47208, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 14505 48547, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 16446 48305, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 16113 48411, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 13768 47196, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 18822 48487, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20526 48292, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20175 48576, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19577 50333, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 19942 50777, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 23132 40013, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 23901 39970, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 23916 38739, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 22916 38445, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 25750 38788, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 26314 39908, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 25874 41442, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 23444 44702, angle = 190, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 22990 44102, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 24020 44173, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 23733 45536, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 21865 45361, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 21552 45520, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 22795 10682, angle = 10, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 22334 10961, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 23217 10944, angle = 355, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 23264 9483, angle = 70, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 25526 13197, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 26177 13653, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 25928 15525, angle = 115, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 22678 15300, angle = 175, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 22307 15687, angle = 160, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 22999 15659, angle = 160, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 22693 16493, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 20568 16457, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 22726 18783, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 24908 18743, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 26463 18723, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 27812 18736, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 29680 18838, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 31371 18675, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 32179 18769, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 28810 36332, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 30774 36246, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 49481 5811, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 49003 6631, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 49373 8054, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 49275 9471, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 46302 10630, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 49172 11265, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 49214 12676, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 49704 13515, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 48230 10700, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 43514 10211, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 43371 10476, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 42884 9631, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 44993 10887, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 42783 8405, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 43196 6540, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 42764 5427, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear725  pos = 40606 46144, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 43221 4129, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 45432 4131, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 45641 4350, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear672  pos = 47694 4304, angle = 145, rTime = 120
[08-14 01:34:21]create bugbear726  pos = 45317 7919, angle = 220, rTime = 120
