[08-14 01:34:24]create bugbear778  pos = 209900 275200, angle = 145, rTime = 60
[08-14 01:34:26]create bugbear461  pos = 69905 380491, angle = 175, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 68684 381746, angle = 145, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 69358 382293, angle = 100, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 71393 380493, angle = 130, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 71589 379073, angle = 205, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 72695 379411, angle = 160, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 72650 380532, angle = 205, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 73406 381202, angle = 205, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 73134 382300, angle = 265, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 71889 382340, angle = 265, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 70918 382232, angle = 265, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 72944 383180, angle = 265, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 71920 383030, angle = 265, rTime = 90
[08-14 01:34:26]create bugbear193  pos = 323724 338070, angle = 160, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 324078 337644, angle = 235, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 324995 337823, angle = 265, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 323832 338776, angle = 265, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 325100 338475, angle = 310, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 324607 339062, angle = 310, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 323383 338135, angle = 310, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 326067 338091, angle = 310, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 325408 339367, angle = 310, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 324155 339647, angle = 355, rTime = 90
[08-14 01:34:26]create bugbear193  pos = 323449 338841, angle = 160, rTime = 90
[08-14 01:34:26]create bugbear193  pos = 325075 337323, angle = 160, rTime = 90
[08-14 01:34:26]create bugbear193  pos = 325491 339640, angle = 160, rTime = 90
[08-14 01:34:26]create bugbear193  pos = 326603 338201, angle = 160, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 324828 337255, angle = 145, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 323458 338011, angle = 310, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 326263 338104, angle = 25, rTime = 90
[08-14 01:34:26]create bugbear777  pos = 59877 154097, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 68608 161551, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 81796 163829, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 76350 161769, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 218281 255409, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 213743 261439, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 209023 268433, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 211107 276457, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 205402 266805, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear777  pos = 204419 272683, angle = 145, rTime = 3600
[08-14 01:34:26]create bugbear523  pos = 28693 30291, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 26346 26435, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 26311 27867, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 27217 26260, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 29268 26662, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 28137 28007, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 29760 27940, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 26815 30981, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 26737 33978, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 28449 31450, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 28780 31673, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 28458 32514, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 29489 31137, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 29814 31558, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 30051 35056, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 30054 35614, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 30819 35477, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 31184 34607, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 31064 29746, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 31790 26920, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 33063 26887, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 32976 27285, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 33255 28006, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 32057 27933, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 33459 32163, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 33918 31989, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 35092 32398, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 35020 32872, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 34243 36093, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 34569 36365, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 33526 37017, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear523  pos = 35492 36544, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear524  pos = 35238 37141, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear525  pos = 35205 39190, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 35063 39524, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 34097 28341, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 35000 26801, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 35338 27209, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 36744 26821, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 36860 27541, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 36602 27792, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 36443 32152, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear36  pos = 37447 33545, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 13740 12393, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 3336 2236, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 3715 2512, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 5385 3161, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 6061 3041, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 6359 4422, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 6425 4923, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 6487 7115, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 6133 7264, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 2767 4825, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 2922 5486, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 3017 7712, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 3360 7758, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 6023 8633, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 5848 10347, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 6048 12464, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 6312 12684, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 4254 13007, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 3893 13075, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 4446 13364, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 4894 14704, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 5410 14929, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 3369 16404, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 2860 15803, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 3068 17055, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 5788 15772, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 5751 16469, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 7816 12701, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 8126 12932, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 7646 14638, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 7854 14788, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 7469 15283, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 9305 17269, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 9573 17487, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 9538 12203, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 9895 12508, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 9609 12856, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 11027 8042, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 11414 15220, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 10513 10077, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 8995 6157, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 10707 6299, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 10921 6571, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 9041 4159, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 11001 2938, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 8089 3822, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 15380 4413, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 14597 4434, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 12582 12600, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 13036 12566, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 14636 12543, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 8038 12424, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 15836 9939, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 16728 9960, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 15914 10633, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 16660 10581, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear526  pos = 14940 10785, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear527  pos = 11787 10792, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear529  pos = 16211 6159, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear35  pos = 16672 6322, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 14162 28422, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 2967 27320, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 3353 27207, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 2804 28838, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 3027 29056, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 3342 31309, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 3503 31495, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 3604 34061, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 3540 35561, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 3626 35891, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 4376 36668, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 6269 36540, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 4375 34288, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 4416 35854, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 5233 34857, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 4591 32814, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 4946 32573, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 4641 28394, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 5357 27347, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 6140 28272, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 5601 30760, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 5800 30468, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 5656 33343, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 6397 34434, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 7860 36306, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 7976 36695, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 8071 38585, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 8293 38858, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 8687 39976, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 8121 32623, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 7385 33692, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 7974 30349, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 8141 29378, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 6652 25476, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 6834 26423, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 7848 25800, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 7865 26969, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 9580 35335, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 9755 35756, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 9715 37441, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 10058 37787, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 11091 38098, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 11310 38515, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 11582 39481, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 11936 39928, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 12341 40260, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 6015 42374, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 14358 37780, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 14768 37829, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 14189 38672, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 14699 38823, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 15500 39225, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 16275 40102, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 17372 40376, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 16507 37608, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 17299 38014, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 16372 38520, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 18244 38364, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 18174 37089, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 17955 36474, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 18270 35293, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 17935 34773, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 18892 33869, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 19020 33185, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 17199 32036, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 16581 32715, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 16178 33873, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 15732 34117, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 16205 35410, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 15812 35796, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 14679 36013, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 14447 36440, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 13311 35757, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 11678 34495, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 12118 34010, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 12724 32421, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 13186 32676, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 13069 31383, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 12625 29973, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 13015 29322, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 9616 25361, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 10272 25717, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 10434 26067, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 9573 26038, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 10344 27390, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 13232 27773, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 13702 27835, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear509  pos = 13889 30139, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 14460 28396, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 15920 29661, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 16765 31148, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear533  pos = 17004 26871, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear532  pos = 18287 26806, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear531  pos = 18610 28128, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 34370 3046, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 24284 3956, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 24451 4213, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 24326 6469, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 24278 7289, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 24341 9188, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 24414 9458, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 24363 10618, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 27935 11056, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 27911 9311, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 27272 9138, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 27711 8568, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 25968 7346, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 28020 4007, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 28188 2056, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 29140 2110, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 29056 3272, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 27839 6520, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 27994 11821, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 27902 14228, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 27977 16902, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 28991 16751, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 28687 16948, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 28328 15508, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 32164 2100, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 29597 5376, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 29519 6981, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 29481 8021, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 29206 8790, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 30737 7913, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 33081 7736, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 33099 9152, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 30734 9197, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 31966 10767, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 31582 11387, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 29817 12361, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 29698 14048, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 30073 14352, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 3604 14787, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 31402 16196, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 32168 16789, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 32044 19529, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 34167 14887, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 34476 15449, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 34402 16247, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 36180 16978, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 37514 17003, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 36397 14672, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 36874 8055, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 38137 8079, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 38005 13552, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 37964 11697, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 34330 12842, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 34617 13258, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 35971 12577, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 36203 11488, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 35975 10177, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 34742 8581, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 34277 8513, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 32007 5988, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 33944 2230, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 34541 2681, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 38163 4745, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 37947 5751, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 36635 4920, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 36545 5730, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 36727 6601, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 38061 6655, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 36736 7791, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 38006 7905, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear550  pos = 36713 8995, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear557  pos = 38931 9291, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear534  pos = 38935 10671, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 62012 3482, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 48324 3508, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 48710 3574, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 48716 4856, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 49113 5307, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 49532 6640, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 50042 7376, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 50100 8583, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 50029 9568, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 50202 10389, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 5807 7746, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 51565 8435, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 51535 9009, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 51515 10006, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 50741 11420, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 50264 12215, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 49109 12141, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 48356 12167, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 47091 6073, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 45156 12129, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 51433 13759, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 51443 14951, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 51382 15795, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 50407 15766, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 50079 16639, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 54115 13957, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 55008 14238, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear553  pos = 57718 14180, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear554  pos = 57684 14966, angle = 145, rTime = 30
[08-14 01:34:26]create bugbear559  pos = 57630 16038, angle = 145, rTime = 30
