[08-14 01:34:20]create bugbear778  pos = 97200 362100, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear611  pos = 251948 20596, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 252254 21017, angle = 265, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 256160 27630, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 255763 27928, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 255358 27977, angle = 205, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 254953 28043, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 256611 27823, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 254564 27829, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 255300 27340, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 255751 27309, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 256135 27049, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 244162 31801, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 235994 40924, angle = 40, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 236479 41218, angle = 40, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 239306 44285, angle = 115, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 240077 47882, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 235766 46342, angle = 205, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 236079 41444, angle = 40, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 239438 45064, angle = 115, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 239402 48732, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 245660 47926, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 245627 48961, angle = 115, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 245741 50284, angle = 160, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 276694 8386, angle = 250, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 276201 8356, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 275714 8197, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 276922 8856, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 278035 8911, angle = 340, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 277695 9240, angle = 340, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 276448 8930, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 289704 27131, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 289129 26035, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 289931 26106, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 290988 26230, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 291852 26107, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 288236 25823, angle = 205, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 288574 26532, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 290394 26734, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 291506 26758, angle = 160, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 292330 26753, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 287770 25229, angle = 250, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 292539 25674, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 296311 31155, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 295799 32176, angle = 205, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 296203 33212, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 295968 30581, angle = 205, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 296073 31771, angle = 160, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 296033 32799, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 296105 33864, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 296271 34658, angle = 160, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 296184 35567, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 296185 36323, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 296255 37092, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 287559 40460, angle = 250, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 288009 40762, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 288549 40783, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 289096 40716, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 289630 40556, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 288162 39946, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 289131 39995, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 296460 30609, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 295405 33220, angle = 160, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 295682 35097, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 296760 35915, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 267385 44574, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 266994 44808, angle = 115, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 267670 44986, angle = 265, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 256954 27116, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 251582 6888, angle = 295, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 250812 7048, angle = 265, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 250175 7614, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 250708 7582, angle = 265, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 252197 6750, angle = 250, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 252354 7142, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 271922 11970, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 272554 12409, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 273210 12970, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 273109 13730, angle = 55, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 272516 14204, angle = 55, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 271712 14587, angle = 55, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 270906 15011, angle = 55, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 271006 11609, angle = 115, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 270820 12763, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 270751 13562, angle = 85, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 270775 14235, angle = 85, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 270183 11889, angle = 115, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 270024 12904, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 270067 13948, angle = 70, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 270191 14902, angle = 85, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 269843 15733, angle = 70, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 274223 13508, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 298681 26272, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 298593 27116, angle = 70, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 299598 26997, angle = 295, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 299398 26258, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 297288 26483, angle = 85, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 297249 27520, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 298296 28176, angle = 205, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 299646 28746, angle = 160, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 300782 27739, angle = 115, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 301392 26482, angle = 85, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 300663 24558, angle = 55, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 298001 24919, angle = 340, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 296358 26112, angle = 310, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 296307 28244, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 297661 29314, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 280062 45370, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 280032 48249, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 279985 47076, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 280929 47750, angle = 205, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 279379 46361, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 279407 47692, angle = 175, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 280797 46376, angle = 190, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 306070 14468, angle = 235, rTime = 50
[08-14 01:34:22]create bugbear659  pos = 306576 14508, angle = 160, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 305658 14413, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 306540 12844, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear612  pos = 307023 12937, angle = 160, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 305805 12926, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 305341 12989, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 306149 10380, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear611  pos = 305869 11526, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 315984 9339, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 317648 9588, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 316700 10838, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 318057 10730, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 320474 16031, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 320540 19534, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 323711 21765, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 325651 26237, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 330063 26579, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 325976 29759, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 328721 32824, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 322426 34955, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 330424 36828, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 335696 32220, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 337650 26832, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 335090 22828, angle = 100, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 339572 24295, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 337778 25419, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 340344 25425, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 343607 30518, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 340304 33055, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 345510 24127, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 341444 19489, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 341798 18575, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 340837 18963, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 340290 13177, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 342887 7074, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 340249 5765, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 341843 6847, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 345898 10358, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 349930 13958, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 348470 15847, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 354617 18958, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 346186 22020, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 349967 25731, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 349995 30172, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 349658 33093, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 350340 33256, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 349955 33560, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 353821 36758, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 354564 36563, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 355012 36400, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 352885 36611, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 355671 35910, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 361006 42194, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 362536 42267, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 365336 42368, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 361677 42433, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 363606 45478, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 363856 44928, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 365039 39855, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 364474 39564, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 364933 39333, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 365620 42458, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 367123 45618, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 367094 47012, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 367141 36924, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 366650 36555, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 366517 36178, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 367904 32480, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 369795 27908, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 369810 29442, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 369866 28464, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 370278 24413, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 369804 24161, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 370656 24164, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 370977 19900, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 370371 20370, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 370295 21233, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 370927 21437, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 372755 14448, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 373885 14924, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 373108 15977, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 373549 9200, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 373364 11461, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 373764 10722, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 375896 13998, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 374176 13275, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 373726 12357, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 378245 14560, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 380536 17193, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 379982 17738, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 373236 20014, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 371978 24569, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 373005 28362, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 372282 33123, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 372233 36024, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 374901 38387, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 371992 39460, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 369044 41076, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 373351 41971, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 374341 46224, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 372582 46616, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 373070 48639, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 374309 48236, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 373944 50592, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 373062 42361, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 372173 46610, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 374069 46346, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 373192 48855, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 374360 48603, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 374316 50475, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 368016 45026, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 366837 45830, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 381010 42469, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 381135 43164, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 381286 44360, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 382043 47323, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 381404 37090, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 381138 33654, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 381030 33932, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 381175 34543, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 381342 28639, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 381655 24858, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 382401 21669, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 382900 18661, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 382862 18986, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 385047 20789, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 384897 20466, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 386930 16737, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 385546 13245, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 386312 13196, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 388504 9539, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 388000 9203, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 388411 9849, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 386379 13776, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 387307 16996, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 389966 18580, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 390399 20192, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 393911 18544, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 393976 18930, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 393251 22033, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 393268 22607, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 394831 24970, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 394714 25386, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 398336 25763, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 398158 26296, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 398476 26098, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 396159 29012, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 397759 28010, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 397214 31891, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 398497 31236, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 398351 33877, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 396762 34727, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 400112 36819, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 393825 39280, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 390744 40666, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 391956 39085, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 395647 43432, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 396740 46777, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 395391 47863, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 397078 46625, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 399479 49639, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 400867 47600, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 399333 49225, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 396708 46435, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 402627 44297, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 402132 46201, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 402579 40742, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 402935 40379, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 404483 42218, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 402903 36274, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 405001 35922, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 405393 36212, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 407238 38731, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 406638 30348, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 406471 32347, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 404843 28228, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 404822 28667, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 406164 30722, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 405100 23543, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 404278 25151, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 405257 23146, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 404818 18927, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 404119 15907, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 403304 13109, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 403179 13406, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 403780 15803, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 402895 9653, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 402261 11646, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 402415 11384, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 405398 19074, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 405536 21518, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 389632 12446, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 388625 13981, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 389272 16451, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 388262 14042, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 398348 31565, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 392865 35429, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 392518 36031, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 391749 39494, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 390545 41228, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 388905 44865, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 389513 45106, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 388932 45535, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 381462 43271, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 381477 44348, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 381605 47278, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 375509 43605, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 361750 46033, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 361230 46099, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 361672 46583, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 362230 45579, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear193  pos = 362689 45126, angle = 220, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 360127 46230, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 359563 46550, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 359558 45911, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 359222 45371, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear583  pos = 358725 44868, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 360190 47288, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 360870 47109, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 360615 47916, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 360705 48355, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear603  pos = 360561 48810, angle = 145, rTime = 50
[08-14 01:34:22]create bugbear90  pos = 353874 46375, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear90  pos = 355488 46892, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear90  pos = 351530 47083, angle = 130, rTime = 50
[08-14 01:34:22]create bugbear90  pos = 351803 47182, angle = 130, rTime = 50
